CustomerID,TotalSpend,TotalOrders,TotalItems,AvgOrderValue,LastPurchase,FirstPurchase,Country,Recency,Lifetime,Segment,CustomerType
15260,1810.77,7,885,23.516493506493507,2011-08-31 13:55:00,2010-12-02 12:09:00,United Kingdom,100,272,High Value,Returning
15261,254.82,1,270,13.41157894736842,2011-07-27 15:20:00,2011-07-27 15:20:00,United Kingdom,135,0,Low Value,New
15262,178.95000000000002,1,73,17.895000000000003,2011-01-20 12:16:00,2011-01-20 12:16:00,United Kingdom,324,0,Low Value,New
15263,156.51,1,89,13.042499999999999,2011-08-25 10:26:00,2011-08-25 10:26:00,United Kingdom,107,0,Low Value,New
15264,393.74,1,265,17.11913043478261,2011-10-06 13:49:00,2011-10-06 13:49:00,United Kingdom,64,0,Medium Value,New
15265,1506.1200000000001,2,612,18.36731707317073,2011-07-11 14:46:00,2011-04-18 12:16:00,United Kingdom,151,84,Medium Value,Returning
15266,119.3,1,18,19.883333333333333,2011-01-05 13:40:00,2011-01-05 13:40:00,United Kingdom,338,0,Low Value,New
15267,1717.36,5,944,156.12363636363636,2011-11-17 15:59:00,2011-06-10 10:24:00,United Kingdom,22,160,High Value,Returning
15269,408.8,1,26,204.4,2011-11-16 09:32:00,2011-11-16 09:32:00,United Kingdom,24,0,Medium Value,New
15270,2379.49,7,1521,58.03634146341463,2011-11-24 09:24:00,2011-02-02 13:25:00,United Kingdom,16,294,High Value,Returning
15271,2493.34,15,1251,9.444469696969698,2011-12-02 14:11:00,2010-12-09 13:47:00,United Kingdom,7,358,High Value,Returning
15272,721.94,2,310,11.45936507936508,2011-10-13 12:59:00,2011-09-14 16:36:00,United Kingdom,57,28,Medium Value,Returning
15274,716.57,2,619,15.246170212765959,2011-12-05 16:57:00,2011-11-21 14:17:00,United Kingdom,4,14,Medium Value,Returning
15275,615.14,1,498,15.003414634146342,2011-11-02 11:20:00,2011-11-02 11:20:00,United Kingdom,38,0,Medium Value,New
15276,128.63,1,61,2.6251020408163264,2011-10-04 16:39:00,2011-10-04 16:39:00,United Kingdom,66,0,Low Value,New
15277,255.89999999999998,1,205,21.325,2011-10-24 10:08:00,2011-10-24 10:08:00,United Kingdom,47,0,Low Value,New
15279,290.51,1,189,15.29,2010-12-20 10:48:00,2010-12-20 10:48:00,United Kingdom,355,0,Low Value,New
15280,113.12,1,154,7.07,2011-06-20 17:14:00,2011-06-20 17:14:00,United Kingdom,172,0,Low Value,New
15281,2332.15,9,1211,16.778057553956835,2011-10-12 09:10:00,2011-01-10 15:51:00,United Kingdom,59,274,High Value,Returning
15286,240.55,1,55,80.18333333333334,2011-10-21 11:08:00,2011-10-21 11:08:00,United Kingdom,50,0,Low Value,New
15287,486.69,2,433,24.3345,2011-11-17 15:34:00,2011-09-30 12:30:00,United Kingdom,22,48,Medium Value,Returning
15288,2306.52,5,775,26.210454545454546,2011-10-27 16:58:00,2010-12-09 13:59:00,United Kingdom,43,322,High Value,Returning
15289,939.78,3,1008,16.20310344827586,2011-11-10 13:49:00,2011-04-04 12:44:00,United Kingdom,29,220,Medium Value,Returning
15290,7943.22,18,4501,38.93735294117647,2011-12-05 11:39:00,2010-12-15 16:03:00,United Kingdom,5,354,High Value,Returning
15291,4668.3,15,2103,45.32330097087379,2011-11-14 11:02:00,2010-12-01 09:32:00,United Kingdom,26,348,High Value,Returning
15292,178.39,1,55,7.432916666666666,2011-05-22 15:00:00,2011-05-22 15:00:00,United Kingdom,201,0,Low Value,New
15296,3672.86,6,1766,18.932268041237116,2011-10-20 11:47:00,2011-01-17 11:57:00,United Kingdom,51,275,High Value,Returning
15297,641.94,3,292,16.46,2011-11-29 16:32:00,2011-10-07 09:42:00,United Kingdom,10,53,Medium Value,Returning
15298,4799.9,12,3116,24.999479166666664,2011-12-07 17:17:00,2010-12-08 13:55:00,United Kingdom,2,364,High Value,Returning
15299,4507.01,7,2948,643.8585714285715,2011-10-03 14:19:00,2010-12-02 16:48:00,United Kingdom,67,304,High Value,Returning
15300,496.44,1,292,17.73,2011-10-06 17:08:00,2011-10-06 17:08:00,United Kingdom,64,0,Medium Value,New
15301,5049.95,12,2751,20.867561983471074,2011-10-20 09:57:00,2010-12-06 12:21:00,United Kingdom,51,317,High Value,Returning
15303,574.02,1,248,18.516774193548386,2011-02-22 13:59:00,2011-02-22 13:59:00,United Kingdom,290,0,Medium Value,New
15304,694.4,8,104,30.191304347826087,2011-10-10 10:23:00,2010-12-06 11:42:00,United Kingdom,61,307,Medium Value,Returning
15306,1174.3500000000001,3,810,20.24741379310345,2011-10-06 12:56:00,2011-07-14 15:22:00,United Kingdom,64,83,Medium Value,Returning
15307,205.3,1,37,17.108333333333334,2011-09-05 11:38:00,2011-09-05 11:38:00,United Kingdom,96,0,Low Value,New
15308,310.47,1,175,16.340526315789475,2011-03-10 13:08:00,2011-03-10 13:08:00,United Kingdom,274,0,Medium Value,New
15311,60632.75,91,38147,25.626690617075234,2011-12-09 12:00:00,2010-12-01 09:41:00,United Kingdom,1,373,High Value,Returning
15312,924.85,4,516,19.677659574468084,2011-09-25 13:10:00,2010-12-20 12:51:00,United Kingdom,75,279,Medium Value,Returning
15313,52.0,1,25,52.0,2011-08-21 16:02:00,2011-08-21 16:02:00,United Kingdom,110,0,Low Value,New
15314,327.97,1,313,13.665416666666667,2011-05-24 14:39:00,2011-05-24 14:39:00,United Kingdom,199,0,Medium Value,New
15315,570.5,2,862,15.41891891891892,2011-10-06 12:51:00,2011-08-15 15:17:00,United Kingdom,64,51,Medium Value,Returning
15316,165.0,1,100,165.0,2011-01-17 11:34:00,2011-01-17 11:34:00,United Kingdom,327,0,Low Value,New
15318,312.62,1,642,9.473333333333333,2011-12-06 11:30:00,2011-12-06 11:30:00,United Kingdom,4,0,Medium Value,New
15319,204.5,1,175,12.78125,2011-03-01 12:48:00,2011-03-01 12:48:00,United Kingdom,284,0,Low Value,New
15320,267.13,1,326,7.420277777777778,2011-10-26 13:27:00,2011-10-26 13:27:00,United Kingdom,44,0,Low Value,New
15321,2748.31,3,1181,28.92957894736842,2011-09-30 09:40:00,2011-02-21 11:10:00,United Kingdom,71,220,High Value,Returning
15322,679.68,1,416,16.18285714285714,2011-09-15 09:34:00,2011-09-15 09:34:00,United Kingdom,86,0,Medium Value,New
15325,161.74,1,231,3.3695833333333334,2011-08-28 11:55:00,2011-08-28 11:55:00,United Kingdom,104,0,Low Value,New
15326,311.71,1,386,10.748620689655171,2011-01-10 11:38:00,2011-01-10 11:38:00,United Kingdom,334,0,Medium Value,New
15327,208.75,1,116,20.875,2011-10-18 11:55:00,2011-10-18 11:55:00,United Kingdom,53,0,Low Value,New
15329,1049.7,3,486,18.41578947368421,2011-10-31 15:36:00,2011-06-21 10:37:00,United Kingdom,39,132,Medium Value,Returning
15330,714.9599999999999,2,1312,54.99692307692307,2011-11-07 17:50:00,2011-10-10 12:30:00,United Kingdom,32,28,Medium Value,Returning
15332,1661.06,4,652,47.45885714285714,2010-12-08 14:43:00,2010-12-05 12:00:00,Lithuania,366,3,High Value,Returning
15333,1028.56,1,344,64.285,2011-05-15 13:27:00,2011-05-15 13:27:00,United Kingdom,208,0,Medium Value,New
15334,350.82,3,273,3.579795918367347,2011-07-06 11:22:00,2011-06-19 13:51:00,United Kingdom,157,16,Medium Value,Returning
15335,170.22,1,79,4.863428571428571,2011-10-17 12:50:00,2011-10-17 12:50:00,United Kingdom,54,0,Low Value,New
15339,574.07,2,416,6.675232558139536,2011-10-04 12:51:00,2011-01-25 13:15:00,United Kingdom,66,251,Medium Value,Returning
15341,2020.52,1,812,118.85411764705883,2011-09-20 09:40:00,2011-09-20 09:40:00,United Kingdom,81,0,High Value,New
15342,406.09000000000003,1,283,16.920416666666668,2011-08-02 10:19:00,2011-08-02 10:19:00,United Kingdom,130,0,Medium Value,New
15343,364.5,1,84,17.357142857142858,2011-09-13 13:55:00,2011-09-13 13:55:00,United Kingdom,87,0,Medium Value,New
15344,563.94,3,116,21.69,2011-12-09 10:45:00,2011-09-26 14:48:00,United Kingdom,1,73,Medium Value,Returning
15345,393.54,1,81,19.677,2011-10-25 11:28:00,2011-10-25 11:28:00,United Kingdom,46,0,Medium Value,New
15346,252.42000000000002,1,144,14.848235294117648,2011-01-11 11:18:00,2011-01-11 11:18:00,United Kingdom,333,0,Low Value,New
15347,201.60000000000002,1,130,40.32000000000001,2010-12-08 15:25:00,2010-12-08 15:25:00,United Kingdom,366,0,Low Value,New
15348,158.04,1,84,17.56,2011-09-28 13:17:00,2011-09-28 13:17:00,United Kingdom,72,0,Low Value,New
15349,463.91,2,321,6.533943661971831,2011-07-04 16:06:00,2011-06-05 15:46:00,United Kingdom,158,29,Medium Value,Returning
15350,115.65,1,51,23.130000000000003,2010-12-01 13:33:00,2010-12-01 13:33:00,United Kingdom,373,0,Low Value,New
15351,1934.66,7,742,8.83406392694064,2011-11-27 12:52:00,2010-12-05 11:49:00,United Kingdom,12,357,High Value,Returning
15353,770.12,2,341,12.624918032786885,2011-03-30 12:15:00,2010-12-07 11:49:00,United Kingdom,255,113,Medium Value,Returning
15355,277.05,2,45,19.789285714285715,2011-11-10 13:44:00,2011-10-17 15:22:00,United Kingdom,29,23,Low Value,Returning
15356,2718.03,10,1643,5.446953907815631,2011-11-08 13:11:00,2010-12-06 14:05:00,United Kingdom,31,336,High Value,Returning
15358,8347.2,22,7050,15.149183303085302,2011-12-05 09:04:00,2010-12-09 10:04:00,United Kingdom,5,360,High Value,Returning
15360,427.93,1,223,32.917692307692306,2011-10-31 09:35:00,2011-10-31 09:35:00,United Kingdom,40,0,Medium Value,New
15361,418.92,1,336,59.84571428571429,2010-12-13 09:52:00,2010-12-13 09:52:00,United Kingdom,362,0,Medium Value,New
15363,326.0,1,144,20.375,2010-12-02 12:28:00,2010-12-02 12:28:00,United Kingdom,373,0,Medium Value,New
15364,913.19,2,493,31.489310344827587,2011-09-05 09:46:00,2011-03-30 13:39:00,United Kingdom,96,158,Medium Value,Returning
15365,2314.32,7,1084,20.301052631578948,2011-11-14 08:29:00,2011-01-28 13:08:00,United Kingdom,26,289,High Value,Returning
15366,602.51,2,621,13.69340909090909,2011-09-25 15:01:00,2010-12-16 15:59:00,United Kingdom,75,282,Medium Value,Returning
15367,1877.5900000000001,4,1057,19.764105263157898,2011-10-13 14:13:00,2011-03-09 13:53:00,United Kingdom,57,218,High Value,Returning
15368,446.94000000000005,1,230,111.73500000000001,2011-11-18 14:42:00,2011-11-18 14:42:00,United Kingdom,21,0,Medium Value,New
15370,2386.05,7,830,25.383510638297874,2011-10-30 10:58:00,2011-01-11 11:32:00,United Kingdom,41,291,High Value,Returning
15372,2007.4,1,2924,74.34814814814816,2011-07-25 16:39:00,2011-07-25 16:39:00,United Kingdom,137,0,High Value,New
15373,2415.91,12,500,18.302348484848483,2011-12-01 15:05:00,2010-12-03 14:40:00,United Kingdom,8,363,High Value,Returning
15374,168.0,1,126,56.0,2011-08-03 09:59:00,2011-08-03 09:59:00,United Kingdom,129,0,Low Value,New
15376,1221.56,3,615,10.530689655172413,2011-10-30 15:04:00,2011-05-01 13:45:00,United Kingdom,40,182,Medium Value,Returning
15379,3703.29,7,2305,19.089123711340207,2011-06-23 13:13:00,2010-12-16 13:02:00,United Kingdom,169,189,High Value,Returning
15380,1690.26,5,376,46.95166666666667,2011-12-01 12:13:00,2010-12-09 15:01:00,United Kingdom,9,356,High Value,Returning
15381,596.85,2,171,74.60625,2011-05-10 11:55:00,2011-03-16 13:44:00,United Kingdom,214,54,Medium Value,Returning
15382,5955.71,6,4012,19.7208940397351,2011-11-25 10:58:00,2011-02-17 12:01:00,United Kingdom,15,280,High Value,Returning
15384,642.41,2,596,15.668536585365853,2011-06-23 10:57:00,2010-12-15 11:34:00,United Kingdom,170,189,Medium Value,Returning
15385,316.88,1,161,26.406666666666666,2011-10-30 15:11:00,2011-10-30 15:11:00,United Kingdom,40,0,Medium Value,New
15386,394.14,1,446,12.714193548387096,2011-06-06 13:47:00,2011-06-06 13:47:00,United Kingdom,186,0,Medium Value,New
15388,140.54,1,88,14.053999999999998,2011-03-14 13:53:00,2011-03-14 13:53:00,Canada,270,0,Low Value,New
15389,500.0,1,400,500.0,2011-06-20 16:18:00,2011-06-20 16:18:00,United Kingdom,172,0,Medium Value,New
15392,1535.53,4,1277,18.280119047619046,2011-12-05 11:01:00,2010-12-14 15:50:00,United Kingdom,5,355,Medium Value,Returning
15393,231.86,2,150,19.32166666666667,2011-11-23 16:48:00,2011-03-03 16:58:00,United Kingdom,16,264,Low Value,Returning
15394,2183.54,4,910,25.68870588235294,2011-11-30 11:49:00,2010-12-16 12:46:00,United Kingdom,10,348,High Value,Returning
15395,107.45,1,17,15.35,2011-01-18 12:40:00,2011-01-18 12:40:00,United Kingdom,326,0,Low Value,New
15396,288.18,1,122,20.584285714285716,2011-08-19 10:56:00,2011-08-19 10:56:00,United Kingdom,113,0,Low Value,New
15397,94.0,1,20,15.666666666666666,2011-02-23 09:25:00,2011-02-23 09:25:00,United Kingdom,290,0,Low Value,New
15398,1345.53,2,769,18.43191780821918,2011-11-23 16:47:00,2011-09-22 14:56:00,United Kingdom,16,62,Medium Value,Returning
15399,815.77,3,611,16.3154,2011-12-08 13:04:00,2011-09-21 15:57:00,United Kingdom,1,77,Medium Value,Returning
15400,716.2,5,390,59.68333333333334,2011-09-08 13:57:00,2011-03-06 11:27:00,United Kingdom,92,186,Medium Value,Returning
15402,626.77,2,694,14.923095238095238,2011-07-14 12:17:00,2011-05-27 13:32:00,United Kingdom,149,47,Medium Value,Returning
15405,349.1,1,193,43.6375,2011-06-03 14:44:00,2011-06-03 14:44:00,United Kingdom,189,0,Medium Value,New
15406,510.71000000000004,2,254,9.636037735849058,2011-11-08 13:22:00,2011-02-11 16:19:00,United Kingdom,31,269,Medium Value,Returning
15407,1046.74,4,552,7.072567567567567,2011-11-06 11:55:00,2011-02-07 13:18:00,United Kingdom,34,271,Medium Value,Returning
15408,267.18,1,106,7.858235294117647,2011-03-20 15:02:00,2011-03-20 15:02:00,United Kingdom,264,0,Low Value,New
15410,3450.84,8,1200,28.285573770491805,2011-09-16 14:47:00,2011-03-23 10:15:00,United Kingdom,84,177,High Value,Returning
15411,1348.93,4,529,13.764591836734695,2011-11-13 15:19:00,2011-06-10 12:30:00,United Kingdom,26,156,Medium Value,Returning
15412,190.53,1,108,19.053,2011-06-21 15:24:00,2011-06-21 15:24:00,United Kingdom,171,0,Low Value,New
15414,774.9000000000001,3,443,19.86923076923077,2011-11-30 09:50:00,2011-04-11 13:45:00,United Kingdom,10,232,Medium Value,Returning
15415,559.61,1,551,11.906595744680851,2011-01-30 14:13:00,2011-01-30 14:13:00,United Kingdom,313,0,Medium Value,New
15416,3984.32,4,2090,20.75166666666667,2011-10-06 09:38:00,2011-03-02 08:41:00,United Kingdom,65,218,High Value,Returning
15417,508.8,1,284,18.17142857142857,2011-09-15 15:26:00,2011-09-15 15:26:00,United Kingdom,85,0,Medium Value,New
15419,135.86,1,230,16.9825,2011-11-15 09:23:00,2011-11-15 09:23:00,United Kingdom,25,0,Low Value,New
15421,950.36,4,500,17.93132075471698,2011-10-12 09:20:00,2011-02-02 14:36:00,United Kingdom,59,251,Medium Value,Returning
15422,97.7,2,38,16.283333333333335,2011-01-20 16:17:00,2011-01-20 14:17:00,United Kingdom,323,0,Low Value,Returning
15423,43.5,1,101,21.75,2011-11-01 14:01:00,2011-11-01 14:01:00,United Kingdom,38,0,Low Value,New
15424,383.34,2,554,22.54941176470588,2011-03-30 13:02:00,2011-03-30 13:00:00,United Kingdom,254,0,Medium Value,Returning
15426,1404.07,5,656,5.105709090909091,2011-11-20 15:36:00,2010-12-05 13:55:00,United Kingdom,19,350,Medium Value,Returning
15427,1430.54,3,967,4.899109589041096,2011-11-06 14:29:00,2011-10-23 14:47:00,United Kingdom,33,13,Medium Value,Returning
15428,93.78,1,102,15.63,2011-11-24 16:54:00,2011-11-24 16:54:00,United Kingdom,15,0,Low Value,New
15429,397.35,2,380,4.845731707317073,2011-11-13 12:28:00,2011-09-25 13:42:00,United Kingdom,27,48,Medium Value,Returning
15432,171.19000000000003,1,65,17.119000000000003,2011-11-16 16:30:00,2011-11-16 16:30:00,United Kingdom,23,0,Low Value,New
15433,533.3,2,534,13.00731707317073,2011-05-10 10:45:00,2011-03-17 14:12:00,United Kingdom,214,53,Medium Value,Returning
15434,1041.48,5,647,18.936,2011-12-01 13:33:00,2011-05-23 14:18:00,United Kingdom,8,191,Medium Value,Returning
15435,149.29,1,54,5.147931034482759,2011-11-17 16:39:00,2011-11-17 16:39:00,United Kingdom,22,0,Low Value,New
15436,1067.75,3,574,3.6692439862542954,2011-11-27 16:05:00,2011-04-19 16:52:00,United Kingdom,12,221,Medium Value,Returning
15437,200.16,1,79,4.4479999999999995,2011-03-22 13:11:00,2011-03-22 13:11:00,United Kingdom,262,0,Low Value,New
15438,156.57999999999998,1,59,6.263199999999999,2011-07-31 14:19:00,2011-07-31 14:19:00,United Kingdom,131,0,Low Value,New
15440,383.68,3,197,6.188387096774194,2011-10-16 12:16:00,2011-05-15 11:30:00,United Kingdom,55,154,Medium Value,Returning
15442,594.0,1,120,297.0,2011-04-05 12:24:00,2011-04-05 12:24:00,United Kingdom,249,0,Medium Value,New
15443,3213.59,7,1639,8.638682795698925,2011-12-08 10:40:00,2011-01-23 13:25:00,United Kingdom,2,318,High Value,Returning
15444,1411.21,2,759,6.594439252336449,2011-11-30 17:37:00,2011-10-30 16:12:00,United Kingdom,9,31,Medium Value,Returning
15445,113.5,1,58,22.7,2011-03-20 15:06:00,2011-03-20 15:06:00,United Kingdom,264,0,Low Value,New
15447,155.17000000000002,1,85,17.241111111111113,2011-01-13 11:26:00,2011-01-13 11:26:00,United Kingdom,331,0,Low Value,New
15448,494.64,1,232,17.665714285714284,2011-01-31 10:42:00,2011-01-31 10:42:00,United Kingdom,313,0,Medium Value,New
15449,974.52,3,812,16.242,2011-11-13 15:02:00,2011-03-23 10:43:00,United Kingdom,26,235,Medium Value,Returning
15450,429.84,1,376,14.328,2011-11-09 17:11:00,2011-11-09 17:11:00,United Kingdom,30,0,Medium Value,New
15452,528.48,3,280,9.437142857142858,2011-11-10 12:13:00,2011-03-20 15:21:00,United Kingdom,30,234,Medium Value,Returning
15453,1371.77,7,837,4.91673835125448,2011-12-08 10:59:00,2011-06-05 12:37:00,United Kingdom,2,185,Medium Value,Returning
15454,179.1,1,86,7.164,2010-12-12 14:21:00,2010-12-12 14:21:00,United Kingdom,362,0,Low Value,New
15456,434.59,3,633,7.492931034482758,2011-03-01 13:51:00,2010-12-15 15:34:00,United Kingdom,283,75,Medium Value,Returning
15457,237.07,1,132,4.087413793103448,2011-03-22 15:31:00,2011-03-22 15:31:00,United Kingdom,262,0,Low Value,New
15458,161.64,1,156,23.09142857142857,2011-11-14 13:08:00,2011-11-14 13:08:00,United Kingdom,25,0,Low Value,New
15460,214.26,1,107,3.8260714285714283,2010-12-20 16:08:00,2010-12-20 16:08:00,United Kingdom,354,0,Low Value,New
15462,234.6,3,172,21.327272727272728,2011-09-06 13:11:00,2011-06-05 15:36:00,United Kingdom,94,92,Low Value,Returning
15463,126.14,1,106,18.02,2011-11-10 12:57:00,2011-11-10 12:57:00,United Kingdom,29,0,Low Value,New
15464,1044.65,1,348,6.739677419354839,2011-01-05 15:56:00,2011-01-05 15:56:00,United Kingdom,338,0,Medium Value,New
15465,7354.62,18,1257,75.82082474226804,2011-11-20 10:11:00,2010-12-05 10:12:00,United Kingdom,20,349,High Value,Returning
15466,334.53,1,246,5.868947368421052,2011-09-15 14:08:00,2011-09-15 14:08:00,United Kingdom,85,0,Medium Value,New
15467,524.88,3,310,10.093846153846155,2011-11-30 14:17:00,2011-07-10 14:42:00,United Kingdom,9,142,Medium Value,Returning
15468,467.51,2,155,19.479583333333334,2011-10-19 13:49:00,2011-10-19 13:38:00,United Kingdom,51,0,Medium Value,Returning
15469,538.55,2,153,22.43958333333333,2011-10-20 16:21:00,2011-08-11 16:54:00,United Kingdom,50,69,Medium Value,Returning
15471,454.48,1,256,6.225753424657534,2011-12-07 14:12:00,2011-12-07 14:12:00,United Kingdom,2,0,Medium Value,New
15472,371.56,1,251,4.888947368421053,2011-08-18 15:17:00,2011-08-18 15:17:00,United Kingdom,113,0,Medium Value,New
15473,1771.2,7,672,161.01818181818183,2011-11-25 15:15:00,2011-10-10 11:12:00,United Kingdom,14,46,High Value,Returning
15475,454.11,1,319,15.65896551724138,2011-09-23 15:20:00,2011-09-23 15:20:00,United Kingdom,77,0,Medium Value,New
15478,1399.92,2,575,31.816363636363636,2011-10-30 14:19:00,2011-10-14 11:09:00,United Kingdom,40,16,Medium Value,Returning
15480,905.5,1,303,20.122222222222224,2011-08-15 14:32:00,2011-08-15 14:32:00,Malta,116,0,Medium Value,New
15482,10879.76,12,5004,112.16247422680412,2011-11-24 10:46:00,2010-12-16 10:08:00,United Kingdom,16,343,High Value,Returning
15483,225.26,4,291,2.6816666666666666,2011-07-01 13:07:00,2011-03-18 12:26:00,United Kingdom,161,105,Low Value,Returning
15484,3590.41,4,3150,19.200053475935828,2011-12-08 15:03:00,2011-09-22 13:31:00,United Kingdom,1,77,High Value,Returning
15485,2564.5,3,1281,30.17058823529412,2011-11-09 14:31:00,2010-12-01 13:23:00,United Kingdom,30,343,High Value,Returning
15488,91.32000000000001,1,73,45.660000000000004,2011-09-08 10:11:00,2011-09-08 10:11:00,United Kingdom,93,0,Low Value,New
15489,1134.28,3,608,22.6856,2011-11-17 08:53:00,2011-05-12 12:54:00,United Kingdom,23,188,Medium Value,Returning
15491,3100.09,6,1646,20.130454545454548,2011-09-05 15:56:00,2011-04-18 10:04:00,United Kingdom,95,140,High Value,Returning
15492,659.46,2,483,18.841714285714286,2011-11-11 14:53:00,2011-09-26 14:02:00,United Kingdom,28,46,Medium Value,Returning
15493,1953.41,5,551,6.7592041522491355,2011-11-07 12:04:00,2011-03-14 11:44:00,United Kingdom,33,238,High Value,Returning
15494,1280.58,2,1139,10.49655737704918,2011-11-18 14:51:00,2011-08-10 15:29:00,United Kingdom,21,99,Medium Value,Returning
15497,1262.2,2,624,84.14666666666668,2011-11-22 11:51:00,2011-01-24 10:01:00,United Kingdom,18,302,Medium Value,Returning
15498,13316.4,27,6105,26.00859375,2011-12-07 12:48:00,2010-12-08 12:29:00,United Kingdom,3,364,High Value,Returning
15500,1131.56,4,572,16.640588235294118,2011-12-01 13:47:00,2011-09-19 13:47:00,United Kingdom,8,73,Medium Value,Returning
15502,10384.93,12,4236,48.75553990610329,2011-11-24 12:48:00,2010-12-05 15:40:00,United Kingdom,16,353,High Value,Returning
15503,141.04,1,70,2.1369696969696967,2010-12-12 10:57:00,2010-12-12 10:57:00,United Kingdom,363,0,Low Value,New
15504,52.83,1,33,4.063846153846153,2011-09-19 13:45:00,2011-09-19 13:45:00,United Kingdom,81,0,Low Value,New
15505,3610.96,5,2390,37.22639175257732,2011-10-18 07:56:00,2011-07-07 13:33:00,United Kingdom,53,102,High Value,Returning
15506,972.08,3,842,6.03776397515528,2011-11-17 12:11:00,2011-07-24 11:45:00,United Kingdom,23,116,Medium Value,Returning
15507,475.86,1,160,10.574666666666667,2011-06-21 11:19:00,2011-06-21 11:19:00,United Kingdom,172,0,Medium Value,New
15508,1000.27,6,440,10.8725,2011-06-03 15:43:00,2011-04-18 15:31:00,United Kingdom,189,46,Medium Value,Returning
15510,250.0,1,2,250.0,2011-01-13 12:10:00,2011-01-13 12:10:00,United Kingdom,331,0,Low Value,New
15511,900.53,5,269,5.699556962025317,2011-11-28 09:43:00,2011-09-15 15:05:00,United Kingdom,12,73,Medium Value,Returning
15512,121.0,2,68,17.285714285714285,2011-07-07 10:20:00,2010-12-15 12:01:00,United Kingdom,156,203,Low Value,Returning
15513,14758.22,19,5709,47.9162987012987,2011-11-06 14:36:00,2010-12-01 11:22:00,United Kingdom,33,340,High Value,Returning
15514,4023.7200000000003,11,2098,24.239277108433736,2011-11-27 14:40:00,2010-12-10 13:50:00,United Kingdom,12,352,High Value,Returning
15516,62.43,3,27,4.162,2011-10-26 10:51:00,2011-10-24 11:33:00,United Kingdom,45,1,Low Value,Returning
15517,267.03,1,293,9.889999999999999,2011-04-20 14:02:00,2011-04-20 14:02:00,United Kingdom,233,0,Low Value,New
15518,1921.55,8,1263,9.150238095238095,2011-10-06 13:05:00,2011-01-11 12:55:00,United Kingdom,64,268,High Value,Returning
15520,343.5,1,314,19.083333333333332,2011-12-08 10:58:00,2011-12-08 10:58:00,United Kingdom,2,0,Medium Value,New
15521,3000.2,8,1836,16.217297297297296,2011-10-30 13:42:00,2011-03-30 09:15:00,United Kingdom,40,214,High Value,Returning
15522,397.99,2,572,7.106964285714286,2011-11-07 11:26:00,2011-09-13 12:26:00,United Kingdom,33,54,Medium Value,Returning
15523,412.01000000000005,1,132,41.20100000000001,2011-09-16 16:29:00,2011-09-16 16:29:00,United Kingdom,84,0,Medium Value,New
15524,440.0,1,4,440.0,2011-11-15 12:09:00,2011-11-15 12:09:00,United Kingdom,25,0,Medium Value,New
15525,734.37,3,387,4.7075000000000005,2011-12-07 14:43:00,2010-12-01 13:17:00,United Kingdom,2,371,Medium Value,Returning
15526,148.44,2,24,37.11,2011-11-06 15:04:00,2011-11-06 15:01:00,United Kingdom,33,0,Low Value,Returning
15527,2428.53,8,991,14.990925925925927,2011-11-21 12:17:00,2010-12-20 14:15:00,United Kingdom,19,335,High Value,Returning
15528,229.33,1,123,8.820384615384615,2011-03-30 16:14:00,2011-03-30 16:14:00,United Kingdom,254,0,Low Value,New
15529,3962.6,11,3455,5.985800604229607,2011-11-17 11:29:00,2010-12-08 12:24:00,United Kingdom,23,343,High Value,Returning
15530,1497.31,4,938,13.993551401869158,2011-11-18 12:25:00,2011-04-07 11:16:00,United Kingdom,22,225,Medium Value,Returning
15531,1972.39,2,1085,9.00634703196347,2011-12-01 18:43:00,2011-11-09 17:47:00,United Kingdom,8,22,High Value,Returning
15532,1564.73,4,515,6.23398406374502,2011-11-14 14:51:00,2010-12-16 16:45:00,United Kingdom,25,332,Medium Value,Returning
15533,807.57,3,289,9.729759036144578,2011-11-20 15:35:00,2011-09-11 15:41:00,United Kingdom,19,69,Medium Value,Returning
15535,502.9,4,135,6.984722222222222,2011-06-19 16:02:00,2011-01-16 12:35:00,United Kingdom,173,154,Medium Value,Returning
15537,110.92,1,29,4.621666666666667,2011-06-29 13:10:00,2011-06-29 13:10:00,United Kingdom,163,0,Low Value,New
15539,538.46,1,410,13.133170731707319,2011-12-02 13:36:00,2011-12-02 13:36:00,United Kingdom,7,0,Medium Value,New
15540,213.3,1,200,14.22,2011-11-28 13:51:00,2011-11-28 13:51:00,United Kingdom,11,0,Low Value,New
15541,85.13000000000001,1,49,2.9355172413793107,2011-08-17 14:58:00,2011-08-17 14:58:00,United Kingdom,114,0,Low Value,New
15543,127.86,1,86,4.566428571428571,2011-02-24 15:26:00,2011-02-24 15:26:00,United Kingdom,288,0,Low Value,New
15544,3546.71,9,3109,13.693861003861004,2011-11-30 16:43:00,2010-12-02 12:47:00,United Kingdom,9,363,High Value,Returning
15545,288.96999999999997,2,162,3.612125,2011-10-16 13:24:00,2010-12-03 17:28:00,United Kingdom,54,316,Low Value,Returning
15547,4910.6,14,3999,7.065611510791367,2011-12-02 12:52:00,2010-12-12 13:26:00,United Kingdom,7,354,High Value,Returning
15549,1681.46,3,694,14.749649122807018,2011-09-23 16:22:00,2011-01-27 15:38:00,United Kingdom,77,239,High Value,Returning
15550,575.63,4,295,9.43655737704918,2011-12-05 15:38:00,2011-02-11 12:49:00,United Kingdom,4,297,Medium Value,Returning
